"received","answered","total","QUEUE_NAME","date","hour","week_day","week","month"
42,42,30232,"SINISTROS RR","2021-05-07",10,4,18,5
34,34,21080,"SINISTROS RR","2021-05-07",11,4,18,5
19,19,7542,"SINISTROS RR","2021-05-07",12,4,18,5
11,11,4962,"SINISTROS RR","2021-05-07",13,4,18,5
26,26,22266,"SINISTROS RR","2021-05-07",14,4,18,5
35,35,23444,"SINISTROS RR","2021-05-07",15,4,18,5
27,27,14309,"SINISTROS RR","2021-05-07",16,4,18,5
21,21,9447,"SINISTROS RR","2021-05-07",17,4,18,5
7,7,4598,"SINISTROS RR","2021-05-07",18,4,18,5
1,1,160,"SONAE COM","2021-05-07",12,4,18,5
1,1,142,"SONAE COM","2021-05-07",16,4,18,5
1,1,1107,"SONAE GES","2021-05-07",10,4,18,5
1,1,2,"SONAE GES","2021-05-07",14,4,18,5
1,1,316,"SONAE GES","2021-05-07",15,4,18,5
1,1,256,"SONAE GES","2021-05-07",17,4,18,5
1,1,611,"SONAE SIN","2021-05-07",9,4,18,5
1,1,985,"SONAE SIN","2021-05-07",10,4,18,5
2,2,1565,"TRIAGEM CLÍNICA","2021-05-07",9,4,18,5
1,1,90,"TRIAGEM CLÍNICA","2021-05-07",10,4,18,5
8,8,3421,"TRIAGEM CLÍNICA","2021-05-07",11,4,18,5
3,3,1241,"TRIAGEM CLÍNICA","2021-05-07",12,4,18,5
2,2,1932,"TRIAGEM CLÍNICA","2021-05-07",13,4,18,5
4,4,525,"TRIAGEM CLÍNICA","2021-05-07",14,4,18,5
2,2,786,"TRIAGEM CLÍNICA","2021-05-07",15,4,18,5
2,2,522,"TRIAGEM CLÍNICA","2021-05-07",16,4,18,5
5,5,3574,"TRIAGEM CLÍNICA","2021-05-07",17,4,18,5
1,1,176,NULL,"2021-05-07",8,4,18,5
1,1,334,NULL,"2021-05-07",9,4,18,5
1,1,503,"ACN SINISTROS RR","2021-05-06",9,3,18,5
2,2,1209,"ACN SINISTROS RR","2021-05-06",10,3,18,5
1,1,1931,"ACN SINISTROS RR","2021-05-06",11,3,18,5
1,1,461,"ACN SINISTROS RR","2021-05-06",14,3,18,5
20,20,14877,"ASSISTIDOS PRODUÇÃO","2021-05-06",9,3,18,5
12,12,9790,"ASSISTIDOS PRODUÇÃO","2021-05-06",10,3,18,5
10,10,5623,"ASSISTIDOS PRODUÇÃO","2021-05-06",11,3,18,5
6,6,4880,"ASSISTIDOS PRODUÇÃO","2021-05-06",12,3,18,5
2,2,1949,"ASSISTIDOS PRODUÇÃO","2021-05-06",13,3,18,5
14,14,7881,"ASSISTIDOS PRODUÇÃO","2021-05-06",14,3,18,5
18,18,13824,"ASSISTIDOS PRODUÇÃO","2021-05-06",15,3,18,5
10,10,9538,"ASSISTIDOS PRODUÇÃO","2021-05-06",16,3,18,5
4,4,1526,"ASSISTIDOS PRODUÇÃO","2021-05-06",17,3,18,5
3,3,713,"ASSISTIDOS PRODUÇÃO","2021-05-06",18,3,18,5
6,6,8987,"ASSISTIDOS SINISTROS","2021-05-06",9,3,18,5
4,4,3281,"ASSISTIDOS SINISTROS","2021-05-06",10,3,18,5
13,13,5856,"ASSISTIDOS SINISTROS","2021-05-06",11,3,18,5
11,11,5641,"ASSISTIDOS SINISTROS","2021-05-06",12,3,18,5
16,16,3701,"ASSISTIDOS SINISTROS","2021-05-06",14,3,18,5
23,23,9086,"ASSISTIDOS SINISTROS","2021-05-06",15,3,18,5
14,14,5208,"ASSISTIDOS SINISTROS","2021-05-06",16,3,18,5
15,15,5457,"ASSISTIDOS SINISTROS","2021-05-06",17,3,18,5
6,6,1193,"ASSISTIDOS SINISTROS","2021-05-06",18,3,18,5
1,1,197,"CALLBACK COM","2021-05-06",14,3,18,5
1,1,1078,"CALLBACK SIN","2021-05-06",9,3,18,5
1,1,9,"CALLBACK SIN","2021-05-06",13,3,18,5
1,0,0,"CALLBACK SIN","2021-05-06",14,3,18,5
2,2,1301,"CALLBACK SIN","2021-05-06",16,3,18,5
2,2,560,"CALLBACK SIN","2021-05-06",17,3,18,5
8,8,4211,"COM AUTO","2021-05-06",8,3,18,5
13,13,11138,"COM AUTO","2021-05-06",9,3,18,5
10,10,5555,"COM AUTO","2021-05-06",10,3,18,5
10,10,5222,"COM AUTO","2021-05-06",11,3,18,5
11,11,3768,"COM AUTO","2021-05-06",12,3,18,5
13,13,4203,"COM AUTO","2021-05-06",13,3,18,5
14,14,7734,"COM AUTO","2021-05-06",14,3,18,5
14,14,6005,"COM AUTO","2021-05-06",15,3,18,5
13,13,4652,"COM AUTO","2021-05-06",16,3,18,5
7,7,6579,"COM AUTO","2021-05-06",17,3,18,5
4,4,2299,"COM AUTO","2021-05-06",18,3,18,5
4,4,2745,"COM AUTO","2021-05-06",19,3,18,5
1,1,2213,"COM CASA","2021-05-06",9,3,18,5
2,2,425,"COM CASA","2021-05-06",10,3,18,5
2,2,141,"COM CASA","2021-05-06",11,3,18,5
1,1,88,"COM CASA","2021-05-06",12,3,18,5
1,1,1581,"COM CASA","2021-05-06",14,3,18,5
1,1,131,"COM CASA","2021-05-06",15,3,18,5
1,1,1179,"COM CASA","2021-05-06",16,3,18,5
1,1,473,"COM CASA","2021-05-06",18,3,18,5
1,1,3,"COM SAÚDE","2021-05-06",8,3,18,5
1,1,481,"COM SAÚDE","2021-05-06",15,3,18,5
1,1,198,"COM SAÚDE","2021-05-06",18,3,18,5
21,21,10069,"GES AUTO ALT","2021-05-06",8,3,18,5
22,22,11595,"GES AUTO ALT","2021-05-06",9,3,18,5
8,8,6833,"GES AUTO ALT","2021-05-06",10,3,18,5
10,10,5199,"GES AUTO ALT","2021-05-06",11,3,18,5
23,23,14110,"GES AUTO ALT","2021-05-06",12,3,18,5
17,17,13988,"GES AUTO ALT","2021-05-06",13,3,18,5
16,16,8114,"GES AUTO ALT","2021-05-06",14,3,18,5
12,12,8027,"GES AUTO ALT","2021-05-06",15,3,18,5
13,13,8572,"GES AUTO ALT","2021-05-06",16,3,18,5
5,5,4830,"GES AUTO ALT","2021-05-06",17,3,18,5
11,11,5531,"GES AUTO ALT","2021-05-06",18,3,18,5
3,3,2067,"GES AUTO ALT","2021-05-06",19,3,18,5
21,21,11715,"GES AUTO ESCLAR","2021-05-06",8,3,18,5
13,13,6878,"GES AUTO ESCLAR","2021-05-06",9,3,18,5
15,15,9284,"GES AUTO ESCLAR","2021-05-06",10,3,18,5
16,16,5196,"GES AUTO ESCLAR","2021-05-06",11,3,18,5
18,18,5452,"GES AUTO ESCLAR","2021-05-06",12,3,18,5
17,17,11457,"GES AUTO ESCLAR","2021-05-06",13,3,18,5
10,10,3944,"GES AUTO ESCLAR","2021-05-06",14,3,18,5
12,12,12744,"GES AUTO ESCLAR","2021-05-06",15,3,18,5
14,14,6517,"GES AUTO ESCLAR","2021-05-06",16,3,18,5
14,14,8816,"GES AUTO ESCLAR","2021-05-06",17,3,18,5
12,12,5596,"GES AUTO ESCLAR","2021-05-06",18,3,18,5
2,2,491,"GES AUTO ESCLAR","2021-05-06",19,3,18,5
2,2,1631,"GES OUTRO ALT","2021-05-06",8,3,18,5
1,1,1377,"GES OUTRO ALT","2021-05-06",10,3,18,5
1,1,515,"GES OUTRO ALT","2021-05-06",12,3,18,5
3,3,441,"GES OUTRO ALT","2021-05-06",13,3,18,5
1,1,721,"GES OUTRO ALT","2021-05-06",14,3,18,5
4,4,749,"GES OUTRO ESCLAR","2021-05-06",8,3,18,5
1,1,399,"GES OUTRO ESCLAR","2021-05-06",9,3,18,5
2,2,685,"GES OUTRO ESCLAR","2021-05-06",10,3,18,5
6,6,2471,"GES OUTRO ESCLAR","2021-05-06",12,3,18,5
3,3,4356,"GES OUTRO ESCLAR","2021-05-06",13,3,18,5
1,1,430,"GES OUTRO ESCLAR","2021-05-06",14,3,18,5
1,1,3,"GES OUTRO ESCLAR","2021-05-06",17,3,18,5
15,15,8409,"LINHA CLIENTES - SALES","2021-05-06",9,3,18,5
13,13,6392,"LINHA CLIENTES - SALES","2021-05-06",10,3,18,5
23,23,10972,"LINHA CLIENTES - SALES","2021-05-06",11,3,18,5
14,14,12008,"LINHA CLIENTES - SALES","2021-05-06",12,3,18,5
11,11,7379,"LINHA CLIENTES - SALES","2021-05-06",13,3,18,5
11,11,9123,"LINHA CLIENTES - SALES","2021-05-06",14,3,18,5
19,19,7741,"LINHA CLIENTES - SALES","2021-05-06",15,3,18,5
12,12,4324,"LINHA CLIENTES - SALES","2021-05-06",16,3,18,5
14,14,9370,"LINHA CLIENTES - SALES","2021-05-06",17,3,18,5
6,6,3942,"LINHA CLIENTES - SALES","2021-05-06",18,3,18,5
1,1,829,"LINHA CLIENTES - SALES","2021-05-06",19,3,18,5
3,3,709,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",9,3,18,5
6,6,3682,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",10,3,18,5
8,8,5948,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",11,3,18,5
2,2,551,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",12,3,18,5
1,1,695,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",13,3,18,5
1,1,532,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",14,3,18,5
2,2,1534,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",15,3,18,5
8,8,5685,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",16,3,18,5
3,3,1607,"NÃO ASSISTIDO PRODUÇÃO","2021-05-06",17,3,18,5
1,1,101,"NÃO ASSISTIDO SINISTROS","2021-05-06",9,3,18,5
2,2,1355,"NÃO ASSISTIDO SINISTROS","2021-05-06",11,3,18,5
3,3,1155,"NÃO ASSISTIDO SINISTROS","2021-05-06",14,3,18,5
2,2,141,"NÃO ASSISTIDO SINISTROS","2021-05-06",15,3,18,5
3,3,2541,"NÃO ASSISTIDO SINISTROS","2021-05-06",16,3,18,5
2,2,835,"NÃO ASSISTIDO SINISTROS","2021-05-06",17,3,18,5
1,1,406,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-05-06",15,3,18,5
1,1,783,"PRESTADORES","2021-05-06",17,3,18,5
7,7,2119,"RRA","2021-05-06",9,3,18,5
11,11,7152,"RRA","2021-05-06",10,3,18,5
13,13,7784,"RRA","2021-05-06",11,3,18,5
9,9,4898,"RRA","2021-05-06",12,3,18,5
6,6,2474,"RRA","2021-05-06",14,3,18,5
7,7,5718,"RRA","2021-05-06",15,3,18,5
11,11,4678,"RRA","2021-05-06",16,3,18,5
8,8,6081,"RRA","2021-05-06",17,3,18,5
2,2,966,"RRA","2021-05-06",18,3,18,5
23,23,12766,"SERVICING GENÉRICO","2021-05-06",9,3,18,5
15,15,8483,"SERVICING GENÉRICO","2021-05-06",10,3,18,5
18,18,8563,"SERVICING GENÉRICO","2021-05-06",11,3,18,5
12,12,4573,"SERVICING GENÉRICO","2021-05-06",12,3,18,5
9,9,3055,"SERVICING GENÉRICO","2021-05-06",13,3,18,5
14,14,9220,"SERVICING GENÉRICO","2021-05-06",14,3,18,5
18,18,7876,"SERVICING GENÉRICO","2021-05-06",15,3,18,5
12,12,6229,"SERVICING GENÉRICO","2021-05-06",16,3,18,5
7,7,2677,"SERVICING GENÉRICO","2021-05-06",17,3,18,5
11,11,5758,"SERVICING GENÉRICO","2021-05-06",18,3,18,5
45,45,19245,"SERVICING I","2021-05-06",9,3,18,5
49,49,27807,"SERVICING I","2021-05-06",10,3,18,5
52,52,28253,"SERVICING I","2021-05-06",11,3,18,5
29,29,10644,"SERVICING I","2021-05-06",12,3,18,5
34,34,20729,"SERVICING I","2021-05-06",13,3,18,5
41,41,19985,"SERVICING I","2021-05-06",14,3,18,5
58,58,38461,"SERVICING I","2021-05-06",15,3,18,5
34,34,18254,"SERVICING I","2021-05-06",16,3,18,5
28,28,12240,"SERVICING I","2021-05-06",17,3,18,5
15,15,7064,"SERVICING I","2021-05-06",18,3,18,5
20,20,5830,"SERVICING II","2021-05-06",9,3,18,5
43,43,22085,"SERVICING II","2021-05-06",10,3,18,5
30,30,9627,"SERVICING II","2021-05-06",11,3,18,5
33,33,13677,"SERVICING II","2021-05-06",12,3,18,5
18,18,8163,"SERVICING II","2021-05-06",13,3,18,5
33,33,14230,"SERVICING II","2021-05-06",14,3,18,5
37,37,15940,"SERVICING II","2021-05-06",15,3,18,5
27,26,7057,"SERVICING II","2021-05-06",16,3,18,5
27,27,6029,"SERVICING II","2021-05-06",17,3,18,5
8,8,3819,"SERVICING II","2021-05-06",18,3,18,5
1,1,1916,"SIANET","2021-05-06",9,3,18,5
1,1,286,"SIANET","2021-05-06",15,3,18,5
1,1,162,"SIANET","2021-05-06",17,3,18,5
7,7,3595,"SIN ESCLAR","2021-05-06",8,3,18,5
18,18,10388,"SIN ESCLAR","2021-05-06",9,3,18,5
16,16,6700,"SIN ESCLAR","2021-05-06",10,3,18,5
10,10,5945,"SIN ESCLAR","2021-05-06",11,3,18,5
9,9,4942,"SIN ESCLAR","2021-05-06",12,3,18,5
13,13,6911,"SIN ESCLAR","2021-05-06",13,3,18,5
18,18,9045,"SIN ESCLAR","2021-05-06",14,3,18,5
15,15,6717,"SIN ESCLAR","2021-05-06",15,3,18,5
10,10,11686,"SIN ESCLAR","2021-05-06",16,3,18,5
6,6,3516,"SIN ESCLAR","2021-05-06",17,3,18,5
3,3,1403,"SIN ESCLAR","2021-05-06",18,3,18,5
1,1,763,"SIN ESCLAR","2021-05-06",19,3,18,5
1,1,758,"SIN INDEM","2021-05-06",11,3,18,5
1,1,1506,"SIN INDEM","2021-05-06",13,3,18,5
1,1,395,"SIN INDEM","2021-05-06",14,3,18,5
1,1,434,"SIN INDEM","2021-05-06",16,3,18,5
5,5,3969,"SIN PERIT","2021-05-06",9,3,18,5
3,3,2904,"SIN PERIT","2021-05-06",10,3,18,5
1,1,871,"SIN PERIT","2021-05-06",11,3,18,5
1,1,788,"SIN PERIT","2021-05-06",12,3,18,5
1,1,745,"SIN PERIT","2021-05-06",13,3,18,5
4,4,2739,"SIN PERIT","2021-05-06",14,3,18,5
1,1,564,"SIN PERIT","2021-05-06",15,3,18,5
1,1,228,"SIN PERIT","2021-05-06",16,3,18,5
1,1,1472,"SIN PERIT","2021-05-06",17,3,18,5
1,1,423,"SIN PERIT","2021-05-06",18,3,18,5
2,2,892,"SIN QIV","2021-05-06",8,3,18,5
1,1,377,"SIN QIV","2021-05-06",11,3,18,5
1,1,729,"SIN QIV","2021-05-06",12,3,18,5
1,1,362,"SIN QIV","2021-05-06",13,3,18,5
1,1,250,"SIN QIV","2021-05-06",16,3,18,5
7,7,3522,"SINISTROS AP","2021-05-06",9,3,18,5
8,8,2910,"SINISTROS AP","2021-05-06",10,3,18,5
2,2,120,"SINISTROS AP","2021-05-06",11,3,18,5
8,8,4689,"SINISTROS AP","2021-05-06",12,3,18,5
6,6,342,"SINISTROS AP","2021-05-06",13,3,18,5
8,8,4394,"SINISTROS AP","2021-05-06",14,3,18,5
7,7,4990,"SINISTROS AP","2021-05-06",15,3,18,5
7,7,5096,"SINISTROS AP","2021-05-06",16,3,18,5
6,6,3286,"SINISTROS AP","2021-05-06",17,3,18,5
2,2,454,"SINISTROS AP","2021-05-06",18,3,18,5
89,89,56590,"SINISTROS AT","2021-05-06",9,3,18,5
85,85,54447,"SINISTROS AT","2021-05-06",10,3,18,5
88,88,57707,"SINISTROS AT","2021-05-06",11,3,18,5
65,65,42179,"SINISTROS AT","2021-05-06",12,3,18,5
42,42,26036,"SINISTROS AT","2021-05-06",13,3,18,5
80,80,51723,"SINISTROS AT","2021-05-06",14,3,18,5
84,84,60815,"SINISTROS AT","2021-05-06",15,3,18,5
97,97,65706,"SINISTROS AT","2021-05-06",16,3,18,5
47,47,34398,"SINISTROS AT","2021-05-06",17,3,18,5
30,30,16682,"SINISTROS AT","2021-05-06",18,3,18,5
23,23,13485,"SINISTROS RR","2021-05-06",9,3,18,5
29,29,19547,"SINISTROS RR","2021-05-06",10,3,18,5
42,42,27850,"SINISTROS RR","2021-05-06",11,3,18,5
31,31,17541,"SINISTROS RR","2021-05-06",12,3,18,5
14,14,9195,"SINISTROS RR","2021-05-06",13,3,18,5
30,30,26987,"SINISTROS RR","2021-05-06",14,3,18,5
41,41,22507,"SINISTROS RR","2021-05-06",15,3,18,5
41,41,21698,"SINISTROS RR","2021-05-06",16,3,18,5
26,26,12077,"SINISTROS RR","2021-05-06",17,3,18,5
9,9,3983,"SINISTROS RR","2021-05-06",18,3,18,5
3,3,319,"SONAE GES","2021-05-06",10,3,18,5
4,4,2580,"TRIAGEM CLÍNICA","2021-05-06",9,3,18,5
6,6,4619,"TRIAGEM CLÍNICA","2021-05-06",10,3,18,5
4,4,1754,"TRIAGEM CLÍNICA","2021-05-06",11,3,18,5
3,3,2364,"TRIAGEM CLÍNICA","2021-05-06",12,3,18,5
3,3,1890,"TRIAGEM CLÍNICA","2021-05-06",13,3,18,5
2,2,1811,"TRIAGEM CLÍNICA","2021-05-06",14,3,18,5
6,6,5175,"TRIAGEM CLÍNICA","2021-05-06",15,3,18,5
6,6,4892,"TRIAGEM CLÍNICA","2021-05-06",16,3,18,5
4,4,3702,"TRIAGEM CLÍNICA","2021-05-06",17,3,18,5
1,1,18,NULL,"2021-05-06",9,3,18,5
1,1,390,"ACN SINISTROS","2021-05-05",9,2,18,5
1,1,324,"ACN SINISTROS RR","2021-05-05",9,2,18,5
1,1,770,"ACN SINISTROS RR","2021-05-05",10,2,18,5
19,19,8666,"ASSISTIDOS PRODUÇÃO","2021-05-05",9,2,18,5
25,25,10433,"ASSISTIDOS PRODUÇÃO","2021-05-05",10,2,18,5
15,15,7755,"ASSISTIDOS PRODUÇÃO","2021-05-05",11,2,18,5
10,10,4963,"ASSISTIDOS PRODUÇÃO","2021-05-05",12,2,18,5
4,4,2034,"ASSISTIDOS PRODUÇÃO","2021-05-05",13,2,18,5
13,13,7561,"ASSISTIDOS PRODUÇÃO","2021-05-05",14,2,18,5
13,13,8602,"ASSISTIDOS PRODUÇÃO","2021-05-05",15,2,18,5
13,13,6139,"ASSISTIDOS PRODUÇÃO","2021-05-05",16,2,18,5
21,21,10365,"ASSISTIDOS PRODUÇÃO","2021-05-05",17,2,18,5
2,2,549,"ASSISTIDOS PRODUÇÃO","2021-05-05",18,2,18,5
13,13,4624,"ASSISTIDOS SINISTROS","2021-05-05",9,2,18,5
13,13,6974,"ASSISTIDOS SINISTROS","2021-05-05",10,2,18,5
11,11,8476,"ASSISTIDOS SINISTROS","2021-05-05",11,2,18,5
14,14,4518,"ASSISTIDOS SINISTROS","2021-05-05",12,2,18,5
4,4,3714,"ASSISTIDOS SINISTROS","2021-05-05",13,2,18,5
9,9,5037,"ASSISTIDOS SINISTROS","2021-05-05",14,2,18,5
11,11,5361,"ASSISTIDOS SINISTROS","2021-05-05",15,2,18,5
28,28,8409,"ASSISTIDOS SINISTROS","2021-05-05",16,2,18,5
12,12,4672,"ASSISTIDOS SINISTROS","2021-05-05",17,2,18,5
9,9,703,"ASSISTIDOS SINISTROS","2021-05-05",18,2,18,5
1,1,249,"CALLBACK COM","2021-05-05",8,2,18,5
1,0,0,"CALLBACK COM","2021-05-05",18,2,18,5
2,2,614,"CALLBACK GES","2021-05-05",9,2,18,5
1,1,997,"CALLBACK GES","2021-05-05",12,2,18,5
1,0,0,"CALLBACK SIN","2021-05-05",10,2,18,5
1,0,0,"CALLBACK SIN","2021-05-05",13,2,18,5
2,0,0,"CALLBACK SIN","2021-05-05",14,2,18,5
13,13,6004,"COM AUTO","2021-05-05",8,2,18,5
12,12,4630,"COM AUTO","2021-05-05",9,2,18,5
11,11,9395,"COM AUTO","2021-05-05",10,2,18,5
13,13,7354,"COM AUTO","2021-05-05",11,2,18,5
9,9,4846,"COM AUTO","2021-05-05",12,2,18,5
16,16,5924,"COM AUTO","2021-05-05",13,2,18,5
6,6,3533,"COM AUTO","2021-05-05",14,2,18,5
13,13,8552,"COM AUTO","2021-05-05",15,2,18,5
10,10,3733,"COM AUTO","2021-05-05",16,2,18,5
8,8,4455,"COM AUTO","2021-05-05",17,2,18,5
2,2,1255,"COM AUTO","2021-05-05",18,2,18,5
1,1,156,"COM AUTO","2021-05-05",19,2,18,5
1,1,175,"COM CASA","2021-05-05",8,2,18,5
1,1,931,"COM CASA","2021-05-05",9,2,18,5
1,1,722,"COM CASA","2021-05-05",10,2,18,5
2,2,1236,"COM CASA","2021-05-05",12,2,18,5
1,1,1037,"COM CASA","2021-05-05",15,2,18,5
1,1,1475,"COM SAÚDE","2021-05-05",9,2,18,5
1,1,391,"COM SAÚDE","2021-05-05",16,2,18,5
11,11,10346,"GES AUTO ALT","2021-05-05",8,2,18,5
22,22,10107,"GES AUTO ALT","2021-05-05",9,2,18,5
22,22,15031,"GES AUTO ALT","2021-05-05",10,2,18,5
21,21,11223,"GES AUTO ALT","2021-05-05",11,2,18,5
24,24,13642,"GES AUTO ALT","2021-05-05",12,2,18,5
8,8,3377,"GES AUTO ALT","2021-05-05",13,2,18,5
17,17,11760,"GES AUTO ALT","2021-05-05",14,2,18,5
22,22,11563,"GES AUTO ALT","2021-05-05",15,2,18,5
13,13,7708,"GES AUTO ALT","2021-05-05",16,2,18,5
17,17,11543,"GES AUTO ALT","2021-05-05",17,2,18,5
7,7,4520,"GES AUTO ALT","2021-05-05",18,2,18,5
5,5,2638,"GES AUTO ALT","2021-05-05",19,2,18,5
21,21,9565,"GES AUTO ESCLAR","2021-05-05",8,2,18,5
24,24,10217,"GES AUTO ESCLAR","2021-05-05",9,2,18,5
24,24,7141,"GES AUTO ESCLAR","2021-05-05",10,2,18,5
23,23,13012,"GES AUTO ESCLAR","2021-05-05",11,2,18,5
12,12,5247,"GES AUTO ESCLAR","2021-05-05",12,2,18,5
20,20,8212,"GES AUTO ESCLAR","2021-05-05",13,2,18,5
17,17,8482,"GES AUTO ESCLAR","2021-05-05",14,2,18,5
20,20,11522,"GES AUTO ESCLAR","2021-05-05",15,2,18,5
16,16,7203,"GES AUTO ESCLAR","2021-05-05",16,2,18,5
11,11,7142,"GES AUTO ESCLAR","2021-05-05",17,2,18,5
15,15,3733,"GES AUTO ESCLAR","2021-05-05",18,2,18,5
8,8,2204,"GES AUTO ESCLAR","2021-05-05",19,2,18,5
1,1,858,"GES OUTRO ALT","2021-05-05",8,2,18,5
2,2,1099,"GES OUTRO ALT","2021-05-05",9,2,18,5
2,2,3569,"GES OUTRO ALT","2021-05-05",10,2,18,5
2,2,1008,"GES OUTRO ALT","2021-05-05",12,2,18,5
2,2,767,"GES OUTRO ALT","2021-05-05",15,2,18,5
1,1,315,"GES OUTRO ALT","2021-05-05",16,2,18,5
5,5,2270,"GES OUTRO ESCLAR","2021-05-05",8,2,18,5
6,6,3344,"GES OUTRO ESCLAR","2021-05-05",9,2,18,5
2,2,435,"GES OUTRO ESCLAR","2021-05-05",10,2,18,5
2,2,1186,"GES OUTRO ESCLAR","2021-05-05",11,2,18,5
1,1,494,"GES OUTRO ESCLAR","2021-05-05",12,2,18,5
2,2,537,"GES OUTRO ESCLAR","2021-05-05",13,2,18,5
4,4,3473,"GES OUTRO ESCLAR","2021-05-05",14,2,18,5
4,4,1647,"GES OUTRO ESCLAR","2021-05-05",15,2,18,5
4,4,762,"GES OUTRO ESCLAR","2021-05-05",16,2,18,5
3,3,857,"GES OUTRO ESCLAR","2021-05-05",17,2,18,5
3,3,2326,"GES OUTRO ESCLAR","2021-05-05",18,2,18,5
13,13,6669,"LINHA CLIENTES - SALES","2021-05-05",9,2,18,5
22,22,14700,"LINHA CLIENTES - SALES","2021-05-05",10,2,18,5
19,19,7362,"LINHA CLIENTES - SALES","2021-05-05",11,2,18,5
9,9,4558,"LINHA CLIENTES - SALES","2021-05-05",12,2,18,5
9,9,4559,"LINHA CLIENTES - SALES","2021-05-05",13,2,18,5
16,16,6068,"LINHA CLIENTES - SALES","2021-05-05",14,2,18,5
7,7,3033,"LINHA CLIENTES - SALES","2021-05-05",15,2,18,5
18,18,14075,"LINHA CLIENTES - SALES","2021-05-05",16,2,18,5
25,25,9793,"LINHA CLIENTES - SALES","2021-05-05",17,2,18,5
2,2,531,"LINHA CLIENTES - SALES","2021-05-05",18,2,18,5
1,1,348,"LINHA CLIENTES - SALES","2021-05-05",19,2,18,5
1,1,61,"LINHA CLIENTES - SALES","2021-05-05",20,2,18,5
9,9,3791,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",9,2,18,5
6,6,3455,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",10,2,18,5
13,13,7557,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",11,2,18,5
4,4,2167,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",12,2,18,5
2,2,2719,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",13,2,18,5
2,2,1284,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",14,2,18,5
7,7,7384,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",15,2,18,5
6,6,4008,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",16,2,18,5
5,5,2144,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",17,2,18,5
4,4,1350,"NÃO ASSISTIDO PRODUÇÃO","2021-05-05",18,2,18,5
2,2,2629,"NÃO ASSISTIDO SINISTROS","2021-05-05",9,2,18,5
2,2,2053,"NÃO ASSISTIDO SINISTROS","2021-05-05",10,2,18,5
2,2,2069,"NÃO ASSISTIDO SINISTROS","2021-05-05",11,2,18,5
3,3,977,"NÃO ASSISTIDO SINISTROS","2021-05-05",12,2,18,5
1,1,760,"NÃO ASSISTIDO SINISTROS","2021-05-05",14,2,18,5
2,2,738,"NÃO ASSISTIDO SINISTROS","2021-05-05",15,2,18,5
1,1,941,"NÃO ASSISTIDO SINISTROS","2021-05-05",16,2,18,5
3,3,1120,"NÃO ASSISTIDO SINISTROS","2021-05-05",17,2,18,5
1,1,59,"NÃO ASSISTIDO SINISTROS","2021-05-05",18,2,18,5
1,1,257,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-05-05",14,2,18,5
1,1,75,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-05-05",15,2,18,5
1,1,222,"PARC GES","2021-05-05",11,2,18,5
1,1,113,"PRESTADORES","2021-05-05",9,2,18,5
2,2,573,"PRESTADORES","2021-05-05",13,2,18,5
1,1,309,"PRESTADORES","2021-05-05",15,2,18,5
1,1,76,"PRESTADORES","2021-05-05",17,2,18,5
8,8,2975,"RRA","2021-05-05",9,2,18,5
13,13,3946,"RRA","2021-05-05",10,2,18,5
9,9,1977,"RRA","2021-05-05",11,2,18,5
8,8,4781,"RRA","2021-05-05",12,2,18,5
4,4,3791,"RRA","2021-05-05",13,2,18,5
11,11,5536,"RRA","2021-05-05",14,2,18,5
8,8,6475,"RRA","2021-05-05",15,2,18,5
7,7,2480,"RRA","2021-05-05",16,2,18,5
8,8,3821,"RRA","2021-05-05",17,2,18,5
4,4,2500,"RRA","2021-05-05",18,2,18,5
18,18,8687,"SERVICING GENÉRICO","2021-05-05",9,2,18,5
16,16,9373,"SERVICING GENÉRICO","2021-05-05",10,2,18,5
23,23,13859,"SERVICING GENÉRICO","2021-05-05",11,2,18,5
13,13,6183,"SERVICING GENÉRICO","2021-05-05",12,2,18,5
14,14,9795,"SERVICING GENÉRICO","2021-05-05",13,2,18,5
19,19,7290,"SERVICING GENÉRICO","2021-05-05",14,2,18,5
13,13,7763,"SERVICING GENÉRICO","2021-05-05",15,2,18,5
15,15,10421,"SERVICING GENÉRICO","2021-05-05",16,2,18,5
17,17,6134,"SERVICING GENÉRICO","2021-05-05",17,2,18,5
